hotel,review_ru,review_uk,ratings
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or5-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Выбор отеля определился наличием бесплатной стоянки для автомобиля и расположением в центре города. Завтрак входит в стоимость номера, причем, по Вашему желанию, кроме обычного континентального завтрака Вам приготовят кашу, омлет или яичницу. Понравился хорошего качества домашний творог. Вежливый персонал. Жили в улучшенном двухместном номере необычной конфигурации (ванная комната встроена в центр номера). Площадь большая, а места мало. Мебель - явная подделка под старину. . Отсутствие необходимого количества розеток, поэтому весь номер опутан проводами, идущими от переносных удлинителей, ведь нужно включить ноутбук, телевизор, чайник, зарядить телефоны. В ванной комнате висит картинка (Ева и змей), а лучше бы прикрепить сушилку для мокрых полотенец. На стене только один крючок.","Вибір готелю визначився наявністю безкоштовної стоянки для автомобіля і розташуванням у центрі міста . Сніданок входить у вартість номера, причому, за Вашим бажанням, крім звичайного континентального сніданку Вам приготують кашу, омлет або яєчню . Сподобався хорошої якості домашній сир . Ввічливий персонал . Жили в покращеному двомісному номері незвичайної конфігурації (ванна кімната вбудована в центр номера). Площа велика, а місця мало . Меблі - явна підробка під старовину . . Відсутність необхідної кількості розеток, тому весь номер обплутані проводами, що йдуть від переносних продовжувачів, адже потрібно включити ноутбук, телевізор, чайник, зарядити телефони . У ванній кімнаті висить картинка (Єва і змій), а краще б прикріпити сушили для мокрих рушників . На стіні тільки один гачок.",40
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or10-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Гостиница в целом неплохая, свежая. Номера просторные с высокими потолками. Бесплатный интернет, хорошая кровать. Мебель хорошая с закосом под старину. Персонал приветливый, но не высокой квалификации. Расположение нормальное, напротив расположен хороший пивной ресторан Бирхаус. Больше всего расстроил завтрак. Да, они готовят даже яичницу по запросу, но весь остальной ассортимент умещается на малюсеньком столике. Завтрак, прямо скажем, скудный. В целом, здание и номера хорошие, понятие о сервисе почти отсутствует. ","Готель в цілому непогана, свіжа . Номери просторі з високими стелями . Безкоштовний інтернет, хороша ліжко . Меблі хороша з законом під старовину . Персонал привітний, але не високої кваліфікації . Розташування нормальне, навпаки розташований хороший пивний ресторан Будхаус . Найбільше засмутив сніданок . Так, вони готують навіть яєчню за запитом, але весь інший асортимент вміщується на маленькому столику . Сніданок, прямо скажемо, убогий . В цілому, будівля і номери хороші, поняття про сервіс майже відсутня.",30
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or10-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Я был в Днепропетровске для бизнеса. Остановился в этом отеле на три ночи и из обещанных 4 звезд отель был чем-то вроде обманутого ожидания для меня.  Отель выглядит немного вульгарным для моего вкуса.  Поддельная древесина и устаревшая мебель, если вы привыкли к европейским стандартам.  однако верный вариант для выбора, потому что у целого города есть все, от худшего до превосходного и вы никогда не можете знать, чего ожидать. Отель был в общем тихим с хорошими кроватями.  Утренний завтрак был включен, но все слишком жирное. Другие рестораны близко к отелю были удивительно хорошими.  Поэтому пойдите куда-нибудь поесть, и вы будете в порядке.  Цена отеля - в шаге от того, что вы получаете.  Стандартный номер составляет приблизительно 150 евро в ночь, и ожидайте 3 звезды","Я був в Дніпропетровську для бізнесу. Зупинився в цьому готелі на три ночі і з обіцяних 4 зірок готель був чимось на зразок обманутого очікування для мене. Готель виглядає трохи вульгарним для мого смаку. Підроблена деревина і застаріла меблі, якщо ви звикли до європейських стандартів. проте вірний варіант для вибору, тому що у цілого міста є все, від гіршого до чудової і ви ніколи не можете знати, чого очікувати. Готель був в загальному тихим з хорошими ліжками. Ранковий сніданок був включений, але все дуже жирне. Інші ресторани близько до готелю були напрочуд хорошими. Тому підіть кудись поїсти, і ви будете в порядку. Ціна готелю - за крок від того, що ви отримуєте. Стандартний номер становить приблизно 150 євро в ніч, і чекайте 3 зірки",30
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or10-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Я был в Днепропетровске для бизнеса. Остановился в этом отеле на три ночи и из обещанных 4 звезд отель был чем-то вроде обманутого ожидания для меня.  Отель выглядит немного вульгарным для моего вкуса.  Поддельная древесина и устаревшая мебель, если вы привыкли к европейским стандартам.  однако верный вариант для выбора, потому что у целого города есть все, от худшего до превосходного и вы никогда не можете знать, чего ожидать. Отель был в общем тихим с хорошими кроватями.  Утренний завтрак был включен, но все слишком жирное. Другие рестораны близко к отелю были удивительно хорошими.  Поэтому пойдите куда-нибудь поесть, и вы будете в порядке.  Цена отеля - в шаге от того, что вы получаете.  Стандартный номер составляет приблизительно 150 евро в ночь, и ожидайте 3 звезды","Я був в Дніпропетровську для бізнесу. Зупинився в цьому готелі на три ночі і з обіцяних 4 зірок готель був чимось на зразок обманутого очікування для мене. Готель виглядає трохи вульгарним для мого смаку. Підроблена деревина і застаріла меблі, якщо ви звикли до європейських стандартів. проте вірний варіант для вибору, тому що у цілого міста є все, від гіршого до чудової і ви ніколи не можете знати, чого очікувати. Готель був в загальному тихим з хорошими ліжками. Ранковий сніданок був включений, але все дуже жирне. Інші ресторани близько до готелю були напрочуд хорошими. Тому підіть кудись поїсти, і ви будете в порядку. Ціна готелю - за крок від того, що ви отримуєте. Стандартний номер становить приблизно 150 євро в ніч, і чекайте 3 зірки",30
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or15-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Я провел одну ночь в Каспийском, теперь отеле Рейкарц. Комната была просторная с мини-баром и всеми удобствами. Персонал был очень внимательным и эффективным. Я в целом наслаждался пребыванием и рекомендую этот отель всем, кто хочет остановиться в центре города Днепро.","Я провів одну ніч в Каспійському, тепер готелі рейка . Кімната була простора з міні - баром і всіма зручностями . Персонал був дуже уважним і ефективним . Я в цілому насолоджувався перебуванням і рекомендую цей готель всім, хто хоче зупинитися в центрі міста Дніпро.",50
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or15-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Я пробыл в отеле Каспийский номер, если раз. Отель расположен на относительно спокойной, но главной улице Днепра. Отель предлагает отличный доступ к главной площади в Днепре, а также другие интересные места в городе. Большие и удобные номера оформлены в старинном стиле. Завтрак простой, но хороший. Я всегда находил персонал (стойка регистрации, безопасность) вежливым и полезным. Без колебаний я бы порекомендовал гостиницу «Каспий» посетителям, проводившим любое количество дней в Днепре.","Я пробув у готелі Каспійський номер, якщо раз. Готель розташований на відносно спокійній, але головною вулицею Дніпра. Готель пропонує відмінний доступ до головної площі в Дніпрі, а також інші цікаві місця в місті. Великі і зручні номери оформлені в старовинному стилі. Сніданок простий, але хороший. Я завжди знаходив персонал (стійка реєстрації, безпека) ввічливим і корисним. Без вагань я б порекомендував готель «Каспій» відвідувачам, які проводили будь-яку кількість днів в Дніпрі.",40
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or15-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Удобный, чистый, хорошо расположен в центре с дружелюбным персоналом. Номер люкс экономный оценен европейскими стандартами. Хороший завтрак включен в стоимость. Хороший интерьер на консервативной стороне. Номера большие, но немного темные.","Зручний, чистий, добре розташований в центрі з доброзичливим персоналом. Номер люкс економний оцінений європейськими стандартами. Хороший сніданок включений у вартість. Хороший інтер&#39;єр на консервативної стороні. Номери великі, але трохи темні.",40
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or15-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"У меня есть Бенн здесь в течение всей недели во время деловой поездки. Номера очень просторные и хорошо оборудованы. Персонал, продемонстрированный, чтобы приветливый и услужливый. Улаженный в центре города перед торговым центром высокого уровня.","У мене є Бенн тут протягом усього тижня під час ділової поїздки . Номери дуже просторі і добре обладнані . Персонал, продемонстрований, щоб привітний і послужливо . налагоджених в центрі міста перед торговим центром високого рівня.",40
https://www.tripadvisor.ru/Hotel_Review-g298045-d1402681-Reviews-or15-Kaspiy_Hotel-Dnipro_Dnipropetrovsk_Oblast.html,"Отель Kaspiy в Днепропетровске - действительно скрытая жемчужина. Я был в Днепр 4 раза и останавливался и в Kaspiy и в Великой Украине. Kaspiy намного более новый, смотрит только несколько лет. Расположение отличное только квартал из ресторана Reporter и кафе и другого похода по магазинам. Каждый блокирует Karla Marksa. Персонал преуменьшен и профессионал. Англичане, на которых говорят на ресепшн, могут не быть столь же свежими как более крупный отель, не, беспокойство вообще действительно просто говорит немного медленнее и наслаждается профессиональным поведением вашего хозяина. Отель не мог быть более чистым. Номера обставлены прекрасными ковриками и картинами, много больше стандартной стоимости отеля где угодно. Ресторан - просто замечательный, широкий выбор родной украинской","Готель Kasper в Дніпропетровську - дійсно прихована перлина . Я був в Дніпро 4 рази і зупинявся і в Kasper і у Великій Україні . Kasper набагато новіший, дивиться тільки кілька років . Розташування відмінне тільки квартал з ресторану Reporter і кафе і іншого походу по магазинах . Кожен блокує Karl Marks . Персонал зменшений і професіонал . Англійці, на яких говорять на ресепшн, можуть не бути настільки ж свіжими як більший готель, не, занепокоєння взагалі дійсно просто говорить трохи повільніше і насолоджується професійним поведінкою вашого господаря . Готель не міг бути чистішим . Номери обставлені прекрасними килимками і картинами, багато більше стандартної вартості готелю де завгодно . Ресторан - просто чудовий, широкий вибір рідної української",50
https://www.tripadvisor.ru/Hotel_Review-g298045-d17512733-Reviews-Khostel_Druz_ya-Dnipro_Dnipropetrovsk_Oblast.html,"Когда я позвонил, чтобы спросить о поздней регистрации, администратор ответил: «Добрый день. Хостел «Дружья» Вежливо и красиво. Я уже звонил в несколько других общежитий, и там было просто грубо: «Здравствуй», я спросил о номерах и удобствах, и я получил полные объяснения обо всем, что мне нужно. Я прибыл в общежитие с пятнадцати до полуночи и был доволен хорошим обслуживанием. Дружелюбная приемная дама показала мне мою кровать и шкафчик, кухню, ванные комнаты, туалеты и объяснила правила общежития. У меня есть кровать с чистым белым постельным бельем и чистым мягким большим полотенцем, все хорошо выглажено всего за 150 грн за ночь. Было 3 душевые комнаты и несколько туалетов. Все они опрятные и чистые. Мне понравилось, и обязательно вернусь. Спасибо за отличный сервис","Коли я зателефонував, щоб запитати про пізньої реєстрації, адміністратор відповів: « Добрий день . Хостел « дружити » ввічливо і красиво . Я вже дзвонив в кілька інших гуртожитків, і там було просто грубо: « Здрастуй », я запитав про номери і зручності, і я отримав повні пояснення про все, що мені потрібно . Я прибув в гуртожиток з п & #39; ятнадцяти до півночі і був задоволений хорошим обслуговуванням . приязна приймальня дама показала мені моє ліжко і шафка, кухню, ванні кімнати, туалети і пояснила правила співжиття . У мене є ліжко з чистим білим постільною білизною і чистим м & #39; яким великим рушником, все добре випрасувані всього за 150 грн за ніч . Було 3 душові кімнати і кілька туалетів . Всі вони охайні і чисті . Мені сподобалося, і обов & #39; язково повернуся . Спасибі за відмінний сервіс",50
https://www.tripadvisor.ru/Hotel_Review-g298045-d10162018-Reviews-Portal_Hostel-Dnipro_Dnipropetrovsk_Oblast.html,"Ребят,ну неплохо. Переночевать спокойно оставайтесь ,но не более.Дольше там сложно находиться.Персонал приветливый ,настроение хорошее .Интерьер приятный и не скажешь,что привокзальное место,ни разу не колхоз.","Хлопців, ну непогано . переночувати спокійно залишайтеся, але не более . дольше там складно находиться . Персонал привітний, настрій хороший . Интерьер приємний і не скажеш, що Привокзальна місце, ні разу не колгосп.",40
https://www.tripadvisor.ru/Hotel_Review-g298045-d10162018-Reviews-Portal_Hostel-Dnipro_Dnipropetrovsk_Oblast.html,"Поставила бы 2, но хостел всё-таки привокзальный, а для этой категории, наверное, критерии должны быть очень низкие. При входе в нос ударила жуткая вонь - по правилам обувь снимается и оставляется у двери (тапки можно купить на месте). Для маленького непроветриваемого помещения это катастрофа. Вонища от летней обуви стояла смертельная. Что там зимой, боюсь представить. Всё жутко старое и обшарпанное, в несмываемых пятнах. Туалет на весь хостел один, причем он в одной каморке с душем, который, естественно, тоже один. Желающие попасть в туалет выстраиваются в очереди в коридоре и ждут, пока человек в душе намоется и настирается. Потом входят в душное, влажное дурно пахнущее помещение и вносят свою лепту в общую атмосферу. Последний в очереди - самый невезучий. В душевой кабинке","Поставила б 2, але хостел все - таки Привокзальний, а для цієї категорії, напевно, критерії повинні бути дуже низькі . При вході в ніс ударила страшний сморід - за правилами взуття знімається і залишається біля дверей (тапки можна купити на місці). Для маленького провітрюваних приміщення це катастрофа . вогнища від літнього взуття стояла смертельна . Що там взимку, боюся уявити . Все моторошно старе і обшарпані, в намивних плямах . Туалет на весь хостел один, причому він в одній комірчині з душем, який, природно, теж один . Бажаючі потрапити в туалет шикуються в черги в коридорі і чекають, поки людина в душі начнется і старается . Потім входять в задушливі, вологе погано пахне приміщення і вносять свою лепту в загальну атмосферу . Останній в черзі - найбільш неважливий . У душовій кабінці",30
https://www.tripadvisor.ru/Hotel_Review-g298045-d10162018-Reviews-Portal_Hostel-Dnipro_Dnipropetrovsk_Oblast.html," нет ни полочки, ни крючка для душа, его просто кладут НА ПОЛ. Дверные косяки разваливаются на глазах. Кровати хлипкие, шатающиеся. Индивидуальный свет не работает - отломанные лампочки. Кухни нет, есть столик с микроволновкой и чайником в коридоре. Засаленный, в крошках и отпечатках жирных пальцев. Персонал измученно-безразличный. Окна выходят прямо на вокзальную площадь, очень шумно почти круглосуточно. Из хорошего: белье чистое. Обои в комнате в нормальном состоянии, в отличие от стен в коридоре. Нужно также отдать должное, оформление первого этажа прикольное. Расположение очень удобно для тех, кому нужно ночь между поездами перебиться, но выспаться не мечтайте из-за шума.","немає ні полички, ні гачка для душа, його просто кладуть НА ПОЛ . одвірки розвалюються на очах . Ліжка кволі, хитаються . Індивідуальний світло не працює - відламав лампочки . Кухні немає, є столик з мікрохвильовою і чайником в коридорі . засмальцьовані, в крихтах і відбитках жирних пальців . Персонал змученої - байдужий . Вікна виходять прямо на Вокзальну площу, дуже шумно майже цілодобово . З хорошого: білизна чиста . Шпалери в кімнаті в нормальному стані, на відміну від стін в коридорі . Потрібно також віддати належне, оформлення першого поверху прикольно . Розташування дуже зручно для тих, кому потрібно ніч між поїздами перебиратися, але виспатися не вважайте за мудрих через шум.",50
https://www.tripadvisor.ru/Hotel_Review-g298045-d10162018-Reviews-Portal_Hostel-Dnipro_Dnipropetrovsk_Oblast.html,"Я поехала в Днепропетровск в первый раз и совершенно не знала, где остановиться. Мне предложили вариант - хостел ""PORTAL"" и я ни капельки не пожалела, что выбрала именно его. Шикарное оформление спален, приятная на ощупь постель и окна с выходом на балкон. Там все безумно красивое, новое, опрятное) Атмосфера хостела заставляет возвращаться туда снова и снова. В следующий раз, когда поеду в Днепр, обязательно остановлюсь опять в этом хостеле и всем тем, кто не знает, где остановиться, советую выбрать именно его! Вам понравится!","Я поїхала в Дніпропетровськ в перший раз і зовсім не знала, де зупинитися . Мені запропонували варіант - хостел & quota; Portal & quota; і я ні крапельки не пошкодувала, що вибрала саме його . шикарне оформлення спалень, приємна на дотик ліжко і вікна з виходом на балкон . Там все шалено красиве, нове, охайне) Атмосфера хостелу змушує повертатися туди знову і знову . Наступного разу, коли поїду в Дніпро, обов & #39; язково зупинюся знову в цьому хостелі і всім тим, хто не знає, де зупинитися, раджу вибрати саме його! Вам сподобається!",30
