ngram,score
ремонтні роботи,0.3069842875987963
шум машин,0.30668467083499606
номер вікон,0.30627897768835
працював кондиціонер,0.30622043296940854
косметичний ремонт,0.30536060126699827
ресепшені сказали,0.30526308370020194
відкритому вікні,0.30489376321711514
сніданок би,0.3038368279621699
гарячу воду,0.30284904630381115
чути шум,0.30256810464016387
освіжувач повітря,0.3023632970523535
оплата готівкою,0.3019511691324104
круті сходи,0.30183216804058394
номері кондиціонера,0.30174945315948387
іншому номері,0.30128963894828986
описі номера,0.30082139687392495
ванну кімнату,0.3005840425592812
відсутність вікна,0.30034449280397696
гелю душу,0.29973581087966816
довелося шукати,0.29973581087966816
вікна відкриваються,0.2995898540703955
ціна завищена,0.2990681789543319
шампуню гелю,0.29899784216870506
поверсі ліфта,0.29808449907307843
підвальному приміщенні,0.2969248335458398
шумно номері,0.2966869291400531
ліфт працює,0.2966869291400531
розеток номері,0.295960805443223
деяких номерах,0.295714536946744
чути сусідів,0.2953661257913522
шум дороги,0.2953484453108847
відсутність вікон,0.2952992752591024
будьте готові,0.2951168215817127
телевізор працював,0.294817172176955
зобов 39,0.2944502144179844
сайті вказано,0.2944502144179844
звукоізоляція номерами,0.29445021441798436
номер знаходився,0.2937966484828973
іншому місці,0.29366416084248503
звукоізоляція номерів,0.2932319962786664
маленький телевізор,0.2928564714114271
однодольні ліжка,0.29225495541235463
біля дверей,0.2914857354542454
спати відкритим,0.29130541804168897
39 яко,0.290736509758266
кондиціонера номері,0.2896513315362157
розетки біля,0.2892490207321766
39 ясувалося,0.2885776734321521
довелося чекати,0.28845985072879693
склалося враження,0.28832466178392224
вікно виходить,0.28779932667462227
тісний номер,0.2870491998336796
вартість сніданку,0.286513647687363
номер двоспальне,0.28462241773867253
закритими вікнами,0.28462241773867253
зубної пасти,0.2843263414982064
гарячої води,0.284299296974618
номері чайника,0.2840380063642384
шумоізоляція номері,0.28372634902621136
килимове покриття,0.28372634902621136
звукоізоляція номері,0.28372634902621136
напір води,0.28356087198785823
номері виявилося,0.28320357498547316
води душі,0.2821927362149723
21 00,0.2820621959266641
шумоізоляція номерів,0.28158630413217745
ліжко скрипить,0.28088987280605615
чайника номері,0.2806619299323511
моєму номері,0.28047457039000717
номері шумно,0.2798914942470595
39 яні,0.27974996109218025
радянський союз,0.2784621090338541
20 00,0.277808543098767
звернути увагу,0.27761322288773777
номер одним,0.27753971332732136
номері вікна,0.27630555613354774
працював wi,0.275426977104554
вхід готель,0.27448256026582746
39 явилася,0.2732609153480464
якість прибирання,0.2732609153480464
фена номері,0.2732609153480463
номері чути,0.2732609153480463
700 грн,0.2711372217181908
води номері,0.2706603418175211
номері жарко,0.270538057012573
єдиний мінус,0.27025540520832114
єдиний недолік,0.26946792633090727
одноразових капців,0.26946792633090727
шум вулиці,0.2668741166866457
роз 39,0.26625601377938785
одну людину,0.26490884098328044
200 грн,0.2636362670037648
знайти готель,0.26357132383047926
відкритим вікном,0.2630417501663603
ванній кімнаті,0.26290638424502527
16 00,0.2627107330147382
вода душі,0.26245212373770416
одному номері,0.26226553104658323
освітлення номері,0.2622655310465832
вікно виходило,0.26193463999674527
booking com,0.25909195915383504
години ночі,0.2588098581488507
зубних щіток,0.2578860537810921
грн ніч,0.25780396428422103
знаходиться поверсі,0.25679280088935874
1000 грн,0.25553214838761473
радянських часів,0.25553214838761473
номер вікна,0.253875587643312
нашому номері,0.2538323635097203
ліжко двоспальне,0.2527392482034447
відповідає рівню,0.2525472948381525
жодного разу,0.2516831322166983
міні бару,0.2512812712339563
нашого перебування,0.2506432282956338
quota номер,0.24977981949852343
300 грн,0.24955356553044536
опалення номері,0.24909803838220484
30 ранку,0.2485460275269487
зубної щітки,0.24843733162301418
забронював номер,0.24741425816543527
сигнал wi,0.24728207296219193
ключ номера,0.24663843522763224
39 явився,0.24663843522763224
номер знаходиться,0.24543182148328896
600 грн,0.24465911779365285
кімната маленька,0.2439826991818666
вартості номера,0.24377103750182452
душова кабінка,0.24366904255492475
прийняти душ,0.24353087022152192
вікна номері,0.2426371679164284
вирішити проблему,0.24174386390198144
закритих вікнах,0.24095014851461763
400 грн,0.24046840195173888
питної води,0.24023252189783495
номер першому,0.23954404300348442
зверніть увагу,0.23899771147787902
сніданок 10,0.23849880908883445
00 00,0.2372320279809404
телевізор номері,0.23704874269360166
фото номера,0.2370487426936016
номер бронювали,0.23505656267781716
поміняти номер,0.23505656267781705
ванної кімнати,0.23426300843466788
цокольному поверсі,0.23364630629442232
працює телевізор,0.23270461847317897
500 грн,0.23260682642550093
двомісному номері,0.23256603227913394
іншого боку,0.23186823018982128
матрац ліжку,0.23129641380451027
сніданок 00,0.23101999851020838
проїжджу частину,0.23101999851020832
двоспальне ліжком,0.2304478054341525
таким чином,0.22948199076945908
39 їзді,0.2283694160651448
роздільними ліжками,0.2275034247873712
душова кабіна,0.22692934078850496
пів години,0.226489901615819
іншому готелі,0.22556892501017148
бронювали номер,0.22312394752188014
наступного дня,0.22236378513496016
туалетний папір,0.22195809198831415
відкритими вікнами,0.2218995472693727
номер дали,0.22182629189568068
міні барі,0.22093303499273037
номері люкс,0.2204796412604087
москітну сітки,0.2202041860458718
готелю такого,0.2202041860458718
15 00,0.21869390403036432
враження готель,0.21829542300054744
кондиціонер працював,0.21718715631139504
телевізор працює,0.21712138899364947
вода тепла,0.21541492517963232
вільних номерів,0.2147291367509423
150 грн,0.21367522536380232
номер виходив,0.21339517087600426
22 00,0.21307370936472983
третьому поверсі,0.21236008621677183
номер quota,0.21174287742883136
переселили номер,0.2114436477334845
номері прибирали,0.2114436477334845
такого рівня,0.21009062326968947
23 00,0.20896227100712134
окремими ліжками,0.20875398877453227
20 грн,0.20841048287834893
номер двома,0.20631412571743313
номер поверсі,0.20631412571743313
туалетного приладдя,0.205760531656619
поселили номер,0.20538911049679892
комплект рушників,0.20527265164061867
18 00,0.20522703007621898
40 хвилин,0.20483944015142744
номер прибраний,0.20292779681095485
знайти місце,0.202679841062339
номері поверсі,0.202679841062339
загальне враження,0.202679841062339
грн добу,0.20258042604945145
засобів гігієни,0.20249332850550916
00 ранку,0.2005807819644906
прибраний номер,0.2001538170126147
житловому будинку,0.19995967553334099
10 00,0.19953696116600328
адміністрація готелю,0.19901488697593372
минулого разу,0.19901488697593372
житлового будинку,0.1989167302387313
рідке мило,0.1989167302387313
30 40,0.1966894773731516
вікно стелі,0.1959044387156688
сніданок скромний,0.1959044387156688
грн номер,0.19517775959947356
fi номері,0.19483430803400306
мою думку,0.19483430803400306
100 грн,0.19254825585242902
quota готель,0.19222766443882813
ціни ресторані,0.1907806177626313
пов 39,0.18870134072641925
30 грн,0.18808930561123402
система кондиціонування,0.1872088299281983
39 їзд,0.18611073962914615
номер маленький,0.18561126345919415
39 язок,0.18530574499291635
поверсі житлового,0.18470297670475577
дерев 39,0.18420454279319942
номер вікнами,0.18329976229531778
холодна вода,0.18269108037100892
нашого номера,0.18028119596842238
номери маленькі,0.1799851869950839
вікна виходять,0.17882834477935886
йти пішки,0.17873060408534464
10 ранку,0.1781418099578708
двоспальне ліжко,0.17803748497192556
50 грн,0.17635090233998993
номер вікном,0.17635090233998987
12 ночі,0.1749743735111866
серед ночі,0.17412944234603195
11 00,0.17277644198169176
платна парковка,0.1723847151223885
приємний запах,0.16844415242140198
39 яний,0.16823301211781042
те номер,0.16476902979017483
quota quota,0.16476902979017474
39 їхати,0.16436208760481164
постільної білизни,0.1631894562820191
номері quota,0.16298694078200843
стандартному номері,0.16298694078200843
кава сніданок,0.16290417861274356
пляшку води,0.16290417861274356
окрему плату,0.16200187603093896
дали номер,0.16187307897136713
прибирання номерах,0.16182464914339342
зв 39,0.16086388276908006
забронювали номер,0.1599604861518205
гостей готелю,0.15904604413151943
туалет душ,0.15895849358553138
ванних приладдя,0.1589270104232498
номері ванній,0.15845351006899366
ресторан працює,0.15657225416516915
fi працював,0.15562141748124583
другому поверсі,0.15482858480534656
номері стандарт,0.15321109883172737
вирішити питання,0.15251829333335457
39 язку,0.15114298718996108
номері працює,0.1500219636176408
те номері,0.1500219636176408
варто грошей,0.1472991052821675
відповідає дійсності,0.14400080495710382
гарячою водою,0.1437702177722783
the room,0.14355838894368242
номера виходили,0.1431825390873353
чесно кажучи,0.14221957975289248
додаткову плату,0.14218934166884867
першій годині,0.1405124771112825
місця номері,0.14013872968554525
кондиціонер працює,0.1387668596940228
70 грн,0.13804929415890674
люкс quota,0.13732679443828316
му поверсі,0.1367756440300074
останньому поверсі,0.13523831682507836
біля басейну,0.13474937155047254
натиск води,0.13410998550215192
маленькими дітьми,0.1324454166409083
таку вартість,0.1324454166409083
сніданок взагалі,0.1324454166409083
двомісний номер,0.13220489593589413
39 їзду,0.1321683708286925
13 00,0.1319966261887528
номері ванна,0.1305934117793148
quota люкс,0.1305934117793148
24 00,0.1305934117793148
персонал ресторану,0.12901702354435973
приїхали готель,0.1288243890404682
60 грн,0.12842735002280717
готелю quota,0.12780051159514466
обслуговування ресторані,0.12723328297204795
номерний фонд,0.12691292804094717
вікна номера,0.1261455874260007
сподобалося те,0.12584225618831366
стан номера,0.12519837989260857
розмір кімнати,0.12432190233597985
пару годин,0.12341482715219135
годині ночі,0.12171564685875912
тепла вода,0.12138540999249099
in the,0.12049308487498898
вікна виходили,0.11892777598311263
враження готелю,0.11885500850807061
заселили номер,0.1183589553623032
номер готовий,0.11802705279979579
перше враження,0.11767663867536662
пізно ввечері,0.11709094137566772
меню ресторану,0.11635297266470457
холодильник номері,0.11356007248053444
номері напівлюкс,0.11211000608530167
інтернет працював,0.11189291311307142
місце куріння,0.11084935358355763
запропонували номер,0.10940411270937671
ду уже,0.1072699831966909
єдине сподобалося,0.10626083373903501
прибирання номері,0.10442317741901061
прибирання номерів,0.10420291902356904
заселення 14,0.10420291902356904
12 00,0.10305848525546803
всі номери,0.1028535438477866
номері номер,0.10182166920929021
14 00,0.10087153015962635
сподобалось те,0.10063018840187159
душ номері,0.10026073326950698
20 30,0.09716965629236499
30 хвилин,0.09641040001174005
ремонт номерах,0.09612190070117135
wi fi,0.09427527417477248
номері економ,0.09381601428477736
працює кондиціонер,0.0913401126316413
великим ліжком,0.09092070701536353
чаю кави,0.09038087539594623
зубна паста,0.09016475472370657
сан вузол,0.09004156808782096
знаходиться біля,0.08987041755086557
стандартний номер,0.08961651840191913
номер виявився,0.08828352568481629
постільну білизну,0.08604220737626002
готель quota,0.08543125302112094
номер прибирали,0.08502076671277006
ліжка номері,0.08441242583461525
прибирання номера,0.08420467912799748
ціна номера,0.08137538910913317
готелі quota,0.08096740929340608
номері рушники,0.08070154183367755
особистої гігієни,0.08051454743599719
сніданок quota,0.07944088933193358
ванна туалет,0.07828431213199125
ціна номер,0.07774110445403906
адміністрації готелю,0.07623574945672215
кондиціонер номері,0.07532432313710129
39 язана,0.07368856044284215
кави чаю,0.072601464801628
спальне місце,0.072601464801628
зручні подушки,0.07124641071666186
першому поверсі,0.07117419560119544
стійці реєстрації,0.07089051912753894
номер якому,0.0707173209270766
викликати таксі,0.06867117117319567
39 їздом,0.06844550503047034
поміняли номер,0.06801142755115161
the hotel,0.0672064329149218
покращений номер,0.06665213228842681
вартість номера,0.06654590886074718
маленький холодильник,0.06613542255239635
кожному номері,0.06412413124782776
ціну номера,0.0626931761413789
нашого приїзду,0.06213603112346309
знаходиться прямо,0.061631330913375984
номер економ,0.061631330913375984
меблі номері,0.059684691697679815
виходять двір,0.05637558526324001
фен номері,0.05605707077745354
надали номер,0.05595979348241064
внутрішній двір,0.05523857358474285
економ класу,0.05400497630996952
біля входу,0.053446335642143135
го поверху,0.05141216573168995
ремонт номері,0.05141216573168995
вай фай,0.05141216573168995
зовнішній вигляд,0.0478668849670403
випити кави,0.04671704452331014
багатьох готелях,0.04661328284992129
39 ліжка,0.0463913643566391
пакувальної дошки,0.045735032839999475
сусідів чутно,0.043859027841244076
вартість проживання,0.042509770936070675
номері сніданок,0.04245732307876355
проживання готелі,0.04233250787977154
одним словом,0.04223012219369508
номер фото,0.0405088027213653
знаходиться готель,0.04032319356607761
шведського столу,0.03790969532804284
спати комфортно,0.03747638778839748
пляшки води,0.03589999955344244
міні бар,0.035883684653389654
площа номера,0.03392143357135447
входу готель,0.03368339877125841
фото відповідає,0.03318734562549093
ресторані готелю,0.03318734562549093
постільна білизна,0.032310824923416734
ранній заїзд,0.032277155291428945
чайник номері,0.030672679733452644
відповідає ціні,0.029923249897951542
30 хв,0.024723562821576943
сніданок готелі,0.02397391738475042
об 39,0.023455638039168662
to the,0.022766984282159956
39 ясо,0.022122789629702364
гель душу,0.01991433128077872
верхньому поверсі,0.01861965233538252
брали номер,0.018171232593010823
готелю номері,0.017427668421322554
рушники номері,0.016650059472478083
номер номер,0.014689358706950073
номер 39,0.014689358706950073
холодною водою,0.01362360484229012
будівлі готелю,0.013147665636407404
номер стандарт,0.010430939137546929
раджу готель,0.008377533506488172
персонал ресторані,0.007208503239636475
душ туалет,0.006250006973496023
готель має,0.006250006973496023
одномісний номер,0.005280444659359428
раннього заїзду,0.0044156030554664515
біля готелю,0.0035373530455446753
жили номері,0.003488613414507163
ім 39,0.0025635981938729882
таку ціну,0.0006226140383273442
фото сайті,-0.001523909456108535
номер люкс,-0.004926024080710093
розмір номера,-0.0053154587172372075
громадському транспорті,-0.005883238222742456
сніданок входить,-0.0060310831541798195
подвір 39,-0.006244548128692921
номер готелі,-0.007981486008477376
номер відповідав,-0.009003756739965557
заселення номер,-0.009857491007232766
номер вільний,-0.013313163904965288
поставити машину,-0.013706012852515144
дівчина ресепшн,-0.013920144411740077
даного готелю,-0.013980795830301576
співробітники готелю,-0.015534623898923216
страв сніданок,-0.015534623898923315
хвилин 20,-0.016148467791792853
їжі номер,-0.017303646637769864
сніданок включений,-0.017303646637769912
тапочки номері,-0.018875367155952387
шампунь гель,-0.02164823678283727
вода гаряча,-0.023447706533292277
входить вартість,-0.02497618013176472
гель шампунь,-0.025753789080609227
матрац зручний,-0.02889858545690476
номері міні,-0.029703580093134566
39 ять,-0.030122985709412235
душова кімната,-0.03077459045566013
працівники готелю,-0.0312574081617562
дивлячись те,-0.03164008864198821
одноразові капці,-0.032908719968345934
громадським транспортом,-0.0342168368666774
маленькою дитиною,-0.0351570139381476
громадський транспорт,-0.03700973705084759
поверсі готелю,-0.042492337136641266
те готель,-0.04320605049678155
відповідають дійсності,-0.04549784727636646
незважаючи те,-0.047046135839227114
quota шведський,-0.04848270082582868
вибір їжі,-0.04848270082582868
прямо навпроти,-0.04848270082582868
перебування готелі,-0.04882579062529389
тапочки одноразові,-0.051658155981184936
стіл quota,-0.051658155981184936
ванна кімната,-0.05230405836133541
їжу номер,-0.05248396813703248
замовити сніданок,-0.05309502902688795
холодильник міні,-0.056221712668139516
одну ніч,-0.056364445926696885
хвилин 15,-0.05697171771631101
засоби гігієни,-0.058803314055903604
пізній виїзд,-0.05928613176199975
відповідає якості,-0.059463503413190316
навпроти готелю,-0.059738286390976704
рушники міняють,-0.060221104097072826
вільні номери,-0.060221104097072826
центру метро,-0.06162734757690226
номер видом,-0.06330740569492391
душу шампунь,-0.06457172822368352
приватному секторі,-0.06468116364870596
даний готель,-0.06745242316441674
ціна відповідає,-0.07075151682183788
сімейний номер,-0.07352657087660998
номер відповідає,-0.07478722337835406
номер великим,-0.0754610706538097
готель знаходиться,-0.07725444339585318
включений вартість,-0.07779136274504278
загалом готель,-0.08121339954290106
даному готелі,-0.08233609163361687
ставлення гостей,-0.08367748831997636
номері телевізор,-0.0842504362683831
номері персонал,-0.08542579417631768
матрац подушки,-0.08576102729362164
гаряча холодна,-0.0858770092630393
переночувати одну,-0.08991698706477938
сподобалося номері,-0.0939197295184533
ресторані готелі,-0.09471586994654806
20 хвилин,-0.09544947566474035
цілому враження,-0.09700766672613291
ціна проживання,-0.09802689855255108
хвилин 10,-0.10119799747446832
якість відповідають,-0.10285065582831851
туалет номері,-0.10348979425405323
відповідають реальності,-0.10348979425405323
входять вартість,-0.10423793308144669
дівчина ресепшені,-0.10549577695165173
першу чергу,-0.10965010295887162
номері кондиціонер,-0.11032094327712418
пляшка води,-0.11226983534217136
сніданок подають,-0.11294069005274716
центру таксі,-0.11294069005274716
гаряча вода,-0.11298905516019773
39 язки,-0.11523753709114976
номер напівлюкс,-0.11572425067106484
одноразові тапочки,-0.1163537045398602
сніданок сподобався,-0.1172550752447844
території готелю,-0.11744068440007195
розташований готель,-0.12005889568724604
персонал ресепшені,-0.12026997441893619
знаходиться центру,-0.12052313355283356
йти хвилин,-0.1206391155222512
міні холодильник,-0.12165263869380342
замовити їжу,-0.12467909332399131
номер номері,-0.12467909332399131
готель якому,-0.12467909332399131
пару днів,-0.12708516308986975
вибір страв,-0.12904389872644131
готелю знаходиться,-0.12947797620575996
20 25,-0.1300079268290581
дівчина рецепції,-0.13250443083594787
вода номері,-0.13279698354617078
раннє заселення,-0.13287357193926286
пізно вночі,-0.13327926508590884
входить сніданок,-0.13454984735028552
питною водою,-0.13527216682141538
вибрали готель,-0.13610855510477313
кафе готелі,-0.13682798290358622
ліжко номері,-0.14023094103014838
всі меблі,-0.14138478682684397
ресторан готелі,-0.1418811234316136
вашому готелі,-0.14420123302646637
номер балконом,-0.14457392204093056
рушники постільну,-0.1481601891735142
включений сніданок,-0.15123812184345922
20 хв,-0.15189680925269328
якість відповідає,-0.15270781692423482
рушники чисті,-0.15270781692423488
безкоштовний сніданок,-0.15639350650119782
готель відповідає,-0.1587588828962667
цілому номер,-0.16067674659551012
фото відповідають,-0.1624676542133911
цілому чисто,-0.1624676542133911
рушники міняли,-0.16276914293213063
туалетні приналежності,-0.16298070150507446
персонал приємно,-0.163009386451112
здоров 39,-0.1631373451431669
виходили подвір,-0.16418763460766495
наявність номері,-0.16497368818316419
каву чай,-0.16607177848221633
персонал працює,-0.16664359486752733
залишити машину,-0.1674310737449412
персоналу готелю,-0.16845801790257853
розташування сніданки,-0.16908353416330518
доброзичливий привітний,-0.16908353416330518
рушники постіль,-0.1704365838846664
запам 39,-0.1704365838846664
прямо біля,-0.17162480482260248
кожного дня,-0.1719315749716176
ліжко привітний,-0.17507389785249264
комфортно тихо,-0.17507389785249264
чистота місце,-0.17507389785249264
готелі номері,-0.17537180156017856
вид вікон,-0.1780337656351879
чистий приємний,-0.18098275746301287
сніданок перевершив,-0.18098275746301287
чисто свіжий,-0.18098275746301287
готель тихому,-0.18098275746301287
персонал ресепшн,-0.18116044927643946
приїхали пізно,-0.18467702299927655
вид вікна,-0.18580276381598382
розташування комфорт,-0.18681230112373676
уважний привітний,-0.18681230112373676
непогані сніданки,-0.18681230112373676
номери зручні,-0.18681230112373676
чисто відмінний,-0.18681230112373676
чисто гарний,-0.18681230112373676
смачно недорого,-0.18681230112373676
номер ліжко,-0.18682700007283573
клімат контроль,-0.18866140399086553
39 яти,-0.18994582483658284
персонал комфортні,-0.1925646300128281
персонал молодці,-0.1925646300128281
міні кухні,-0.19505905879299837
готелю номер,-0.19603500185965958
мило шампунь,-0.19909903659473854
шампунь мило,-0.20039980726210968
готель біля,-0.20184504813629048
поряд готелем,-0.20320775550441958
чисто світло,-0.20384564042251707
ввічливий доброзичливий,-0.20384564042251707
пакувальну дошку,-0.20490809496280984
приносять номер,-0.20541416744023777
приготування їжі,-0.20634913977531086
сніданок ресторані,-0.20822514477406615
мило гель,-0.20865922225338482
чай каву,-0.20950060672430879
зупинялися готелі,-0.20985070306080356
25 хвилин,-0.21046570597014297
39 єру,-0.21182926904289137
чудове співвідношення,-0.21484102472398028
персонал відмінна,-0.21484102472398028
пару хвилин,-0.21485572367307934
шведський стіл,-0.2170032583972039
безпосередній близькості,-0.2200625863705751
номери зручне,-0.22023605661068646
цілому готель,-0.22032845383030364
ланч бокс,-0.22032845383030364
ванною кімнатою,-0.22076108990981738
рушники халати,-0.2215891063320477
білизна чисте,-0.22274568353198995
білизна рушники,-0.22345303400820593
зубна щітка,-0.22519323060087293
сніданки чудові,-0.22556489011575334
новий сучасний,-0.22556489011575334
сніданки включені,-0.22613673408276835
ліжко номер,-0.22734143522113903
кафе quota,-0.22734143522113903
матраци подушки,-0.22734143522113903
зупинялися одну,-0.22903129915051365
персонал рецепції,-0.22924207056057322
вибір сніданків,-0.22941444384400425
нав 39,-0.23067363429382706
зручна велике,-0.2308291301081106
чемний персонал,-0.2308291301081106
уважний чуйний,-0.2308291301081106
абсолютно всі,-0.23322741374412184
вода постійно,-0.2338235627490594
громадського транспорту,-0.2344840868032341
номері готелі,-0.23522000923164876
хороші умови,-0.23603032379391836
номері чайник,-0.2378263052027333
вигляд вікна,-0.23996644425611047
тихому районі,-0.24116996344632938
ванні приналежності,-0.24318371992688131
дня народження,-0.243543682220098
обслуговуючий персонал,-0.2436548829586145
39 язно,-0.24376208528323914
шведська лінія,-0.24386550104319987
пізній заїзд,-0.24507020218157055
сподобався сніданок,-0.24557785213055117
15 хвилин,-0.245963156343511
кожному поверсі,-0.2459835452771972
затишний тихий,-0.24624948897560442
комфортні чисті,-0.24624948897560442
шикарне розташування,-0.24624948897560442
зупинятися готелі,-0.24961782993229117
місця розташування,-0.24961782993229117
парковка біля,-0.24961782993229126
24 години,-0.24961782993229126
номер цілому,-0.24961782993229126
млинці сиром,-0.24961782993229126
стіл сніданок,-0.24961782993229126
сподобалися сніданки,-0.24961782993229126
номері фен,-0.24961782993229126
розташування смачні,-0.2512702903506553
милий персонал,-0.2512702903506553
затишно приємний,-0.2512702903506553
відповідає фотографіям,-0.2539392037149338
привітна господиня,-0.25623370988220534
